"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 15/feb/2024"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/feb/2024 12:25:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 0 (Dia de Operacion: 01/02/2024)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Importacion Total (MWh)"," Exportacion Total (MWh)"," Intercambio neto entre Gerencias (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1398.35749","231.84172","226.65413","               ---","1403.54508"
"BCA","BCA","2","1344.0133","207.10673","200.13629","               ---","1350.98374"
"BCA","BCA","3","1314.04206","200.68782","190.40726","               ---","1324.32262"
"BCA","BCA","4","1301.83985","200.11312","188.76101","               ---","1313.19196"
"BCA","BCA","5","1323.33551","200.40921","194.76824","               ---","1328.97648"
"BCA","BCA","6","1354.72086","215.47098","204.61823","               ---","1365.57362"
"BCA","BCA","7","1284.92289","376.39295","218.47798","               ---","1442.83785"
"BCA","BCA","8","1345.65447","403.15209","212.17928","               ---","1536.62729"
"BCA","BCA","9","1320.05415","493.94381","214.51472","               ---","1599.48324"
"BCA","BCA","10","1364.87988","497.93754","217.75475","               ---","1645.06267"
"BCA","BCA","11","1403.73349","516.47161","225.76474","               ---","1694.44036"
"BCA","BCA","12","1425.07496","525.0155","234.29004","               ---","1715.80042"
"BCA","BCA","13","1428.42929","505.13031","219.49385","               ---","1714.06575"
"BCA","BCA","14","1440.75663","487.38333","200.11784","               ---","1728.02212"
"BCA","BCA","15","1422.65965","480.83184","177.99799","               ---","1725.4935"
"BCA","BCA","16","1334.43163","495.25855","119.16766","               ---","1710.52252"
"BCA","BCA","17","1284.76961","495.68058","90.27672","               ---","1690.17347"
"BCA","BCA","18","1270.90955","604.20272","165.3267","               ---","1709.78557"
"BCA","BCA","19","1289.40481","547.87366","106.17636","               ---","1731.10211"
"BCA","BCA","20","1326.16706","446.75898","49.88378","               ---","1723.04227"
"BCA","BCA","21","1308.0431","435.83088","41.22797","               ---","1702.64601"
"BCA","BCA","22","1307.00985","407.15312","69.52287","               ---","1644.6401"
"BCA","BCA","23","1312.27644","263.60534","16.45483","               ---","1559.42695"
"BCA","BCA","24","1318.54698","222.44925","67.56153","               ---","1473.4347"
"BCS","BCA","1","260.61114","0","0","               ---","260.61114"
"BCS","BCA","2","248.50251","0","0","               ---","248.50251"
"BCS","BCA","3","241.73623","0","0","               ---","241.73623"
"BCS","BCA","4","238.24444","0","0","               ---","238.24444"
"BCS","BCA","5","237.52399","0","0","               ---","237.52399"
"BCS","BCA","6","247.95146","0","0","               ---","247.95146"
"BCS","BCA","7","265.42296","0","0","               ---","265.42296"
"BCS","BCA","8","279.40007","0","0","               ---","279.40007"
"BCS","BCA","9","296.4112","0","0","               ---","296.4112"
"BCS","BCA","10","308.91581","0","0","               ---","308.91581"
"BCS","BCA","11","318.35167","0","0","               ---","318.35167"
"BCS","BCA","12","326.45993","0","0","               ---","326.45993"
"BCS","BCA","13","330.47925","0","0","               ---","330.47925"
"BCS","BCA","14","334.96041","0","0","               ---","334.96041"
"BCS","BCA","15","339.43345","0","0","               ---","339.43345"
"BCS","BCA","16","345.18599","0","0","               ---","345.18599"
"BCS","BCA","17","345.85232","0","0","               ---","345.85232"
"BCS","BCA","18","341.0282","0","0","               ---","341.0282"
"BCS","BCA","19","348.83694","0","0","               ---","348.83694"
"BCS","BCA","20","349.11762","0","0","               ---","349.11762"
"BCS","BCA","21","338.80486","0","0","               ---","338.80486"
"BCS","BCA","22","323.39809","0","0","               ---","323.39809"
"BCS","BCA","23","300.79537","0","0","               ---","300.79537"
"BCS","BCA","24","277.63158","0","0","               ---","277.63158"
"SIN","CEN","1","3371.75464","0","0","          2756.664","6128.41864"
"SIN","CEN","2","3176.45206","0","0","          2696.342","5872.79406"
"SIN","CEN","3","3002.32978","0","0","          2594.276","5596.60578"
"SIN","CEN","4","3054.68321","0","0","          2584.447","5639.13021"
"SIN","CEN","5","3223.14715","0","0","          2472.992","5696.13915"
"SIN","CEN","6","3348.87931","0","0","          2620.542","5969.42131"
"SIN","CEN","7","3424.36864","0","0","          3083.112","6507.48064"
"SIN","CEN","8","3694.07605","0","0","          3017.618","6711.69405"
"SIN","CEN","9","4001.5151","0","0","          2995.309","6996.8241"
"SIN","CEN","10","3870.02201","0","0","          3422.895","7292.91701"
"SIN","CEN","11","3471.53145","0","0","          3771.428","7242.95945"
"SIN","CEN","12","3325.81453","0","0","           4174.01","7499.82453"
"SIN","CEN","13","3331.10405","0","0","          4118.122","7449.22605"
"SIN","CEN","14","3404.62547","0","0","          4174.834","7579.45947"
"SIN","CEN","15","3558.77343","0","0","           3924.53","7483.30343"
"SIN","CEN","16","3660.69864","0","0","          3877.373","7538.07164"
"SIN","CEN","17","3582.16954","0","0","           3982.27","7564.43954"
"SIN","CEN","18","3854.03501","0","0","          3577.962","7431.99701"
"SIN","CEN","19","4123.96065","0","0","          3506.753","7630.71365"
"SIN","CEN","20","4158.25514","0","0","          3879.971","8038.22614"
"SIN","CEN","21","4086.25446","0","0","           3803.42","7889.67446"
"SIN","CEN","22","4043.10621","0","0","          3624.012","7667.11821"
"SIN","CEN","23","3779.87701","0","0","          3302.042","7081.91901"
"SIN","CEN","24","3310.91167","0","0","          3299.157","6610.06867"
"SIN","NES","1","9412.44972","108","0.85657","         -4086.512","5433.08115"
"SIN","NES","2","9437.93468","108","1.41734","         -4256.862","5287.65535"
"SIN","NES","3","8817.58678","87","1.38833","          -3748.97","5154.22844"
"SIN","NES","4","8478.35683","57","0.68887","         -3377.721","5156.94696"
"SIN","NES","5","8335.10557","57","0.69009","         -3183.561","5207.85448"
"SIN","NES","6","9074.38609","57","1.29966","         -3887.947","5242.13943"
"SIN","NES","7","9666.29","6.62189","0.78684","         -4233.409","5438.71605"
"SIN","NES","8","10000.29906","0","0.90058","          -4373.61","5625.78848"
"SIN","NES","9","10009.89041","0","0.90003","         -4278.158","5730.83237"
"SIN","NES","10","9256.52669","0","0.88449","         -3542.767","5712.8752"
"SIN","NES","11","9294.72583","0","0.88878","         -3607.878","5685.95906"
"SIN","NES","12","9358.44345","15","1.02022","          -3675.84","5696.58323"
"SIN","NES","13","9286.25286","15.0006","0.76296","         -3608.342","5692.14849"
"SIN","NES","14","9508.43653","15","0.75953","         -3783.855","5738.822"
"SIN","NES","15","9761.94518","15","0.76068","         -3979.605","5796.5795"
"SIN","NES","16","9862.27201","15.04876","0.19394","         -4028.585","5848.54183"
"SIN","NES","17","10024.01619","50.16754","0.66798","         -4193.942","5879.57375"
"SIN","NES","18","10650.20953","78.67698","1.73571","         -4840.708","5886.4428"
"SIN","NES","19","10959.25402","178","1.26988","         -5164.518","5971.46613"
"SIN","NES","20","11143.63922","265","2.8158","         -5371.287","6034.53642"
"SIN","NES","21","11159.27909","265","2.99165","         -5483.006","5938.28145"
"SIN","NES","22","10958.51351","140.08281","0.80614","         -5257.526","5840.26419"
